0.1168,0.1225,0.1322,0.1249,0.1152,0.1088,0.1096,0.1040,0.0991,0.1007,0.1241,0.1152,0.1120,0.1080,0.1056,0.0999,0.0999,0.0975,0.1112,0.1144,0.1088,0.1056,0.0991,0.0991,0.0999,0.1209,0.1531,0.1531,0.1547,0.1934,0.3078,0.4456,0.3755,0.3425,0.3675,0.3602,0.3651,0.3675,0.3393,0.2925,0.2538,0.2434,0.2514,0.2538,0.2595,0.2853,0.3328,0.2853,0.2571,0.2434,0.2353,0.2345,0.2152,0.2248,0.2192,0.2007,0.2450,0.3626,0.3965,0.4150,0.3933,0.4045,0.4102,0.4569,0.4795,0.5085,0.5931,0.5762,0.5746,0.6342,0.6761,0.6302,0.6608,0.5770,0.5544,0.5246,0.4924,0.4513,0.5407,0.5472,0.5794,0.6624,0.6761,0.6898,0.6600,0.7164,0.7575,0.9517,0.9985,0.9638,0.9606,0.9332,0.8026,0.7051,0.7889,1.0033,1.0662,0.9977,0.9267,1.0363,1.1242,1.0251,0.9606,0.9533,0.8977,0.8776,1.0428,1.3152,1.6149,1.4570,1.3329,1.1419,1.4062,1.6778,1.5924,1.3361,1.1838,1.2982,1.2716,1.2394,1.3587,1.3821,1.3329,1.3893,1.1935,1.2362,1.1411,1.0428,1.1056,1.2040,1.2926,1.4884,1.5843,1.4747,1.3740,1.4304,1.5948,1.6375,1.8623,1.8954,1.7648,1.5416,1.3192,1.1693,0.9912,0.9187,0.9695,0.9566,1.0670,1.0508,1.0347,0.9493,0.8953,0.7809,0.6681,0.6987,0.9888,0.8889,0.7922,0.7632,0.7221,0.6519,0.6084,0.6213,0.6955,0.6125,0.5456,0.4996,0.4771,0.6681,0.8864,0.9219,0.8494,0.7841,0.6914,0.5939,0.6834,0.7640,0.7382,0.7011,0.7027,0.8115,0.7881,0.9316,0.8453,0.7575,0.9485,1.0218,1.0944,1.0379,0.9404,0.9372,1.0259,1.0049,0.8445,0.8445,0.7309,0.8212,0.7752,0.7043
0.8945,0.7873,0.6648,0.5915,0.6866,0.6761,0.6173,0.5826,0.6060,0.6052,0.5778,0.5093,0.7704,0.6801,0.7446,0.6705,0.5947,0.5577,0.4900,0.4682,0.4279,0.4698,0.4416,0.3771,0.3336,0.3038,0.2764,0.2651,0.2329,0.2289,0.2160,0.2152,0.2176,0.2353,0.2184,0.2345,0.2434,0.2385,0.2724,0.2506,0.3103,0.3876,0.4432,0.3763,0.3497,0.3352,0.3409,0.3554,0.3731,0.3715,0.4763,0.3957,0.5544,0.7583,0.7446,0.7196,0.6777,0.6544,0.5609,0.5762,0.5826,0.6157,0.6955,0.6866,0.7277,0.8260,0.7680,0.9807,1.1572,0.9735,1.1347,1.2757,1.4191,1.2080,1.6069,1.8849,1.7826,1.6004,1.5843,1.4401,1.3949,1.2378,1.1814,1.3240,1.3410,1.1484,1.1911,1.4328,1.9590,1.8922,1.5408,1.6472,2.1267,1.8793,1.5690,1.5730,1.7592,1.9075,1.7294,1.6625,1.4876,1.5908,1.8615,1.8511,1.7044,1.4908,1.3127,1.2870,1.1685,1.1870,1.0379,1.0122,1.0331,1.0331,1.1073,1.1983,1.1838,1.2128,1.1024,1.3659,1.3708,1.2531,1.2499,1.3055,1.3224,1.2805,1.2821,1.1959,1.0670,0.9574,0.8808,0.9275,1.0122,0.9485,0.8736,0.7857,0.6664,0.6189,0.6092,0.6632,0.6616,0.5875,0.5278,0.6407,0.6004,0.5923,0.5295,0.5029,0.6286,0.6036,0.6576,0.6866,0.8147,0.8147,0.9308,0.8059,0.7696,0.7374,0.7092,0.6374,0.5593,0.5158,0.5053,0.4416,0.4279,0.4561,0.4110,0.4013,0.4231,0.4126,0.3997,0.3852,0.4416,0.5117,0.5802,0.6326,0.5415,0.4763,0.4610,0.7132,0.6092,0.5609,0.6439,0.5883,0.5254,0.5907,0.5101,0.5859,0.5141,0.4553,0.4166,0.3522,0.3078,0.4199,0.3530,0.4344,0.4892,0.4239,0.4569,0.4585
0.1442,0.1322,0.1273,0.1152,0.1088,0.1064,0.1023,0.1249,0.1410,0.1628,0.1507,0.1402,0.1305,0.1249,0.1378,0.2063,0.2482,0.2595,0.3562,0.3062,0.2595,0.2732,0.2482,0.2281,0.2458,0.2603,0.3852,0.3554,0.3667,0.3070,0.2627,0.2845,0.3602,0.3215,0.3054,0.3473,0.3095,0.2804,0.2474,0.2490,0.2450,0.2684,0.2522,0.3272,0.4521,0.5029,0.4610,0.4537,0.4319,0.6544,0.7785,0.8155,0.8252,0.7156,0.6963,0.6407,0.7962,1.2539,1.2612,1.1306,0.9735,0.8953,1.0202,0.9678,0.9751,0.8615,0.8437,0.7462,0.7341,0.7897,0.8889,1.1572,1.3861,1.3047,1.3788,1.3925,1.3595,1.3345,1.3547,1.4626,1.5255,1.5666,1.3095,1.3200,1.3788,1.1725,1.2757,1.3724,1.3289,1.5271,1.4876,1.6851,1.7399,1.4828,1.3635,1.2773,1.3587,1.4433,1.4642,1.5924,1.6230,1.5239,1.5658,1.7270,1.6133,1.3837,1.2870,1.1435,1.2088,1.2741,1.2015,1.2305,1.1516,1.1878,1.1983,1.1274,1.0428,0.8768,0.7954,0.7374,0.6810,0.7495,0.6785,0.6785,0.6052,0.6052,0.5133,0.5238,0.4819,0.5415,0.4779,0.5230,0.4811,0.4900,0.4795,0.5230,0.6068,0.6681,0.6358,0.5875,0.5174,0.5536,0.5770,0.7462,0.9985,0.8599,0.9211,0.8985,0.8615,0.8010,0.7374,0.6930,0.5939,0.5697,0.5899,0.7269,0.7648,0.6818,0.8808,0.9477,0.8558,0.8558,0.8736,1.0508,0.9960,0.8244,0.7954,0.7623,0.7116,0.7390,0.7237,0.7221,0.7946,0.7470,0.6705,0.8075,0.7551,0.6648,0.6511,0.6020,0.6004,0.6390,0.6133,0.5705,0.5407,0.6536,0.6963,0.6536,0.5528,0.4771,0.4900,0.5859,0.5448,0.5254,0.4473,0.4336,0.4166,0.4585,0.5190,0.5254
0.0959,0.1177,0.1088,0.1072,0.1032,0.1048,0.0991,0.1112,0.1370,0.1475,0.1402,0.1249,0.1668,0.1708,0.1636,0.1918,0.1805,0.1636,0.2224,0.2772,0.3078,0.3546,0.3820,0.3594,0.3385,0.3328,0.2990,0.3304,0.2909,0.3111,0.4319,0.4094,0.3409,0.3328,0.3522,0.3054,0.2893,0.3183,0.2845,0.2522,0.2538,0.3385,0.3312,0.3618,0.3691,0.3610,0.3320,0.3062,0.2974,0.4078,0.6898,0.8736,0.7317,0.6471,0.6108,0.6576,0.6487,0.6197,0.6310,0.6761,0.6753,0.8067,0.9243,1.0081,0.8623,0.8163,0.8502,1.0976,1.0162,1.2459,1.5070,1.6423,1.5070,1.3659,1.3958,1.1725,1.2193,1.0516,1.2177,1.2354,1.2845,1.1822,1.1274,1.2370,1.3796,1.1580,1.2120,1.1967,1.2692,1.2338,1.2209,1.0952,0.9711,0.8873,0.9308,0.8679,1.0097,0.9485,1.0114,0.9719,0.8736,0.8292,0.7067,0.7599,1.0919,1.1798,1.1129,1.2233,1.2475,1.3273,1.4554,1.4514,1.4062,1.2378,1.1040,0.9654,0.8768,0.8953,0.7744,0.7075,0.6237,0.6052,0.7527,0.9614,0.9211,0.7728,0.7285,0.7067,0.7051,0.6592,0.6270,0.6544,0.6761,0.6060,0.6092,0.7204,0.7446,0.6898,0.6302,0.5230,0.5593,0.5681,0.4867,0.4601,0.4827,0.4634,0.4456,0.4577,0.4505,0.4867,0.5802,0.5802,0.5295,0.4577,0.4287,0.4819,0.5681,0.6060,0.6028,0.7116,0.7084,0.8405,0.7873,0.7615,0.8881,0.9292,0.7865,0.6608,0.6197,0.5907,0.5786,0.6318,0.7865,0.7051,0.6664,0.6310,0.5609,0.4706,0.4005,0.3828,0.3667,0.3892,0.4851,0.5093,0.4481,0.3844,0.3570,0.3771,0.4618,0.5158,0.4303,0.3908,0.3538,0.3360,0.3111,0.2974,0.2893,0.2901,0.2635,0.2611
0.1531,0.1725,0.1805,0.1757,0.1676,0.1716,0.2837,0.2635,0.2579,0.2530,0.3892,0.3409,0.3256,0.3151,0.3014,0.2740,0.2595,0.2418,0.3634,0.4182,0.4924,0.5004,0.4867,0.4336,0.3997,0.4311,0.3965,0.3562,0.3070,0.3022,0.3272,0.3522,0.2990,0.3207,0.3554,0.3417,0.3723,0.3312,0.3304,0.4400,0.4779,0.4626,0.3876,0.4327,0.5149,0.4900,0.4706,0.4988,0.5778,0.5585,0.6882,1.0114,1.1741,1.2990,1.4433,1.2910,1.4667,1.4755,1.4796,1.4667,1.4143,1.5545,1.5489,1.2950,1.3555,1.3095,1.2015,1.0726,1.1862,1.2596,1.3740,1.2950,1.2958,1.1355,1.2120,1.1596,1.5682,1.7503,1.6093,1.5062,1.3160,1.1878,1.1935,1.3031,1.2104,1.1935,1.1177,1.0114,0.9791,1.0774,1.1588,1.0331,1.3248,1.6182,1.6867,1.9059,1.5795,1.4602,1.2660,1.2322,1.1105,1.2805,1.3530,1.2201,1.4522,1.4651,1.2660,1.1282,0.9654,0.9147,0.9928,1.2829,1.3933,1.3708,1.1661,1.0637,1.1177,1.1596,1.2926,1.4804,1.5311,1.3893,1.3958,1.3821,1.3168,1.1677,1.0944,1.0766,1.2765,1.2862,1.1806,1.0565,0.9533,0.8639,0.8333,1.0073,0.8744,0.9267,0.9493,0.8534,1.3015,1.3740,1.1927,1.0500,1.0347,1.1081,1.1548,1.1185,1.0331,0.9791,0.9187,0.9122,1.1161,1.1379,1.5601,1.3659,1.2797,1.1733,1.0508,0.9799,1.0500,0.9300,0.8002,0.6801,0.6689,0.6487,0.9042,0.8212,0.7261,0.6157,0.5407,0.4481,0.4021,0.4029,0.4118,0.4618,0.5625,0.4811,0.4086,0.3642,0.3304,0.2877,0.2522,0.2273,0.2176,0.2160,0.2031,0.2305,0.2289,0.2313,0.2063,0.1805,0.1741,0.2216,0.2127,0.2321,0.2522,0.2530,0.2297,0.2007
0.1370,0.1394,0.1491,0.1596,0.1483,0.1499,0.1829,0.1982,0.2055,0.2007,0.1966,0.2168,0.2684,0.2385,0.2450,0.3280,0.2829,0.2442,0.2393,0.2901,0.3602,0.3151,0.2837,0.2667,0.2506,0.2547,0.2216,0.2023,0.1789,0.2248,0.3352,0.3796,0.5012,0.4827,0.6399,0.8897,0.8373,0.7446,0.7454,0.8228,0.9437,0.8881,0.9356,0.9823,0.9364,0.9034,0.8212,0.7575,0.8518,0.8179,0.8566,0.7801,0.6826,0.7188,0.8462,1.2402,1.2257,1.1201,1.0887,1.2797,1.3861,1.4223,1.3345,1.5207,1.3522,1.2354,1.2442,1.0710,1.1999,1.1161,1.0259,1.0508,1.1379,1.2708,1.3982,1.1967,1.1290,1.0678,1.1717,1.1500,1.3812,1.3619,1.3538,1.4054,1.7302,1.8760,1.8462,1.8752,1.7785,1.8462,1.7060,1.4699,1.4336,1.2958,1.2160,1.1089,1.0033,0.9582,1.0597,1.0871,1.0267,0.9678,0.9735,0.9695,1.0694,1.0887,1.0186,0.8977,0.9026,0.8437,0.9412,0.9251,0.8590,0.8534,0.8171,0.8220,0.7204,0.7221,0.7559,0.6600,0.7551,0.8429,0.7760,0.7325,0.6947,0.9163,1.0702,1.2136,1.1121,1.2475,1.0831,0.9348,0.8534,0.7180,0.6116,0.6334,0.6157,0.7172,0.7591,0.6358,0.5681,0.5931,0.7245,0.6874,0.7317,0.6834,0.6463,0.6632,0.6527,0.5939,0.6286,0.6189,0.7059,0.7293,0.6664,0.6407,0.6850,0.6753,0.6955,0.6826,0.7849,0.6729,0.6519,0.6536,0.7551,0.8042,0.7825,0.7841,0.6979,0.7051,0.7309,0.7374,0.6221,0.5657,0.7092,0.6092,0.6221,0.6511,0.6270,0.5996,0.5665,0.6253,0.5432,0.5351,0.5818,0.5496,0.5440,0.5286,0.4658,0.4327,0.4497,0.4553,0.4247,0.3723,0.3336,0.2853,0.2700,0.2635,0.2297,0.2071
0.1805,0.1571,0.1410,0.1362,0.1265,0.1813,0.1966,0.1765,0.1620,0.1870,0.1902,0.1878,0.1926,0.1862,0.1668,0.2208,0.2393,0.2216,0.2450,0.2571,0.2684,0.2458,0.2764,0.4892,0.4384,0.3852,0.3602,0.3078,0.3207,0.4763,0.5190,0.4763,0.4626,0.4432,0.3820,0.3272,0.3707,0.4287,0.4118,0.3707,0.3352,0.3175,0.3062,0.3659,0.4545,0.4473,0.5988,0.8663,0.7575,0.6624,0.5673,0.5222,0.6382,0.6511,0.7486,1.0662,0.8800,0.7825,0.7398,0.7736,0.7664,0.7422,1.0710,1.3458,1.3692,1.1725,1.0573,0.9549,0.8945,0.8010,0.6753,0.6205,0.9179,1.3933,1.3966,1.4779,1.4634,1.4135,1.4111,1.4860,1.7536,1.7938,1.6528,1.5964,1.3780,1.3498,1.5174,1.5610,1.4763,1.5319,1.6851,1.5013,1.5521,1.6182,1.7455,1.8059,1.6222,1.3466,1.2120,1.3200,1.3458,1.6826,1.9977,1.8430,1.6101,1.3853,1.4602,1.5875,1.5360,1.5553,1.3732,1.1250,1.0541,0.9767,1.1016,1.0379,0.9082,0.7728,0.7075,0.6890,0.6947,0.7100,0.6874,0.5947,0.5295,0.5826,0.6495,0.8864,0.8542,0.7946,0.7623,0.7841,0.7067,0.5931,0.5295,0.5351,0.6262,0.6826,0.6769,0.6374,0.5415,0.5705,0.6108,0.5738,0.5585,0.4867,0.4585,0.4215,0.3933,0.3779,0.3997,0.3433,0.2974,0.2748,0.3320,0.3796,0.4867,0.5697,0.6415,0.5996,0.6793,0.6560,0.8051,1.1153,1.1564,0.9832,0.9122,0.8051,0.7366,0.7180,0.6705,0.5754,0.5262,0.4473,0.4940,0.4392,0.3755,0.4553,0.4650,0.4440,0.4344,0.4070,0.3578,0.3320,0.3143,0.3377,0.3014,0.2756,0.2796,0.2530,0.2571,0.2208,0.2136,0.3489,0.2909,0.3489,0.2982,0.3788,0.4295,0.3610
0.1048,0.1015,0.1128,0.1418,0.1322,0.1217,0.1144,0.1096,0.1072,0.0999,0.1023,0.0967,0.0999,0.0959,0.1225,0.1096,0.1080,0.1257,0.1354,0.1386,0.1636,0.1700,0.1789,0.2788,0.2482,0.2353,0.2829,0.2627,0.2619,0.2708,0.2418,0.2144,0.2490,0.3546,0.3755,0.3465,0.3352,0.2861,0.2635,0.2514,0.2563,0.3183,0.3344,0.3900,0.4610,0.4231,0.4996,0.5117,0.5303,0.6503,0.7341,0.8389,1.0242,0.8961,0.8244,0.7341,0.6785,0.6020,0.9187,0.9807,1.2096,1.1145,1.0726,1.0895,1.2853,1.5795,1.8172,1.8341,1.6649,1.3869,1.5021,1.5626,1.3667,1.4610,1.5795,1.4078,1.4022,1.2152,1.3659,1.6746,1.7495,1.7584,1.6496,1.4683,1.6004,1.8277,1.9969,1.8946,1.7745,1.6383,1.5610,1.4852,1.4586,1.2966,1.4022,1.6488,1.5513,1.3538,1.2958,1.3692,1.3224,1.3595,1.3571,1.1000,1.0629,0.9574,1.1427,1.0726,1.1895,1.3474,1.3684,1.3659,1.4022,1.3804,1.3385,1.3796,1.2547,1.2048,1.0557,0.9485,0.8800,0.8961,0.8341,0.8196,0.7543,0.8623,0.8421,0.7285,0.7140,0.6495,0.7349,0.8969,1.0702,0.9380,0.8574,0.8494,0.8115,0.7922,0.7245,0.6963,0.7019,0.7317,0.7229,0.6673,0.5818,0.4859,0.4714,0.4215,0.4053,0.3522,0.3022,0.2611,0.2264,0.2071,0.1805,0.1652,0.1507,0.2007,0.3280,0.3086,0.2627,0.2329,0.2458,0.2498,0.2377,0.2498,0.3006,0.2659,0.2361,0.2184,0.1950,0.2063,0.1829,0.1870,0.1741,0.1853,0.1821,0.1636,0.1459,0.1604,0.2208,0.2079,0.1821,0.1708,0.1539,0.2087,0.2369,0.2063,0.1853,0.1636,0.1507,0.1410,0.1305,0.1233,0.1217,0.1241,0.1289,0.1225,0.1144,0.1072
0.0935,0.1241,0.1168,0.1056,0.1064,0.1410,0.1725,0.2522,0.2974,0.3594,0.3546,0.3965,0.3320,0.2829,0.2700,0.3095,0.3352,0.3618,0.5971,0.4948,0.4190,0.3514,0.3739,0.4601,0.4529,0.3989,0.3554,0.3240,0.2837,0.2675,0.2385,0.2796,0.3949,0.3344,0.3127,0.3215,0.4086,0.3933,0.4706,0.4658,0.5093,0.5697,0.4900,0.5303,0.6278,0.8252,0.9904,0.8873,0.9791,0.9823,0.9243,0.8308,0.7245,0.8051,0.9864,0.8558,0.7688,0.7833,0.9896,0.9678,1.1532,1.3329,1.3555,1.5110,1.6343,1.5948,1.6182,1.4223,1.5384,1.3361,1.4078,1.3555,1.3216,1.0960,1.0645,0.9219,1.9010,1.5787,1.3917,1.2346,1.5424,1.7229,1.6158,1.4796,1.2773,1.0500,1.4852,1.6327,1.4916,1.7423,1.5722,1.6238,1.6246,1.4779,1.3990,1.4771,1.4377,1.2741,1.1991,1.1330,1.2281,1.3152,1.3039,1.2007,1.0718,1.1290,1.0267,0.9090,0.8808,0.7986,0.8212,0.8421,0.8042,0.8325,0.9114,0.8873,0.9606,0.9308,0.8671,0.8671,0.8373,0.7712,0.6938,0.5923,0.5577,0.6253,0.9219,0.9404,0.9461,0.8252,0.7366,0.7253,0.7543,0.6947,0.6616,0.6262,0.6173,0.6326,0.6640,0.6044,0.5423,0.4972,0.4521,0.4126,0.4892,0.4650,0.5004,0.4892,0.6052,0.6310,0.6213,0.6125,0.6850,0.7575,0.9517,1.1604,1.0702,0.9082,0.8284,0.9203,0.8123,0.7640,0.8300,0.9138,0.9163,0.8429,0.7785,0.6963,0.6028,0.7084,0.6181,0.5762,0.5867,0.5665,0.4980,0.5722,0.4924,0.6092,0.5673,0.4996,0.4497,0.4045,0.4110,0.3530,0.3320,0.3417,0.3449,0.2990,0.2756,0.3191,0.3046,0.2877,0.2772,0.3223,0.3151,0.3014,0.2982,0.2627,0.2385,0.2651
0.1048,0.1032,0.1257,0.1177,0.1128,0.1233,0.1410,0.1402,0.1789,0.3481,0.3304,0.2837,0.2442,0.2248,0.2538,0.3884,0.3538,0.3868,0.3272,0.2837,0.2434,0.2418,0.2667,0.2837,0.3505,0.3095,0.2716,0.2982,0.4062,0.5053,0.4239,0.3562,0.3739,0.4158,0.3739,0.3683,0.3860,0.4174,0.5214,0.6278,0.7229,0.7035,0.6898,0.6253,0.6052,0.5609,0.5093,0.5093,0.6141,0.6157,0.7092,0.7382,0.7043,0.7793,0.6801,0.9856,1.4699,1.3555,1.4183,1.3111,1.2708,1.3377,1.2571,1.1250,1.1048,0.9743,0.8607,0.8631,0.7623,0.8196,0.8115,0.8284,0.9171,0.8808,0.8228,0.9799,1.0621,1.0629,1.1153,1.0839,1.3216,1.3393,1.3716,1.1677,1.3724,1.3925,1.3458,1.3812,1.4755,1.6496,1.5706,1.6963,1.5166,1.3845,1.1693,1.1814,1.0436,0.9864,1.0138,0.9823,0.9590,0.9920,0.8760,0.8292,0.7938,0.8059,0.8792,0.8623,0.7712,1.0186,1.1693,1.3861,1.3119,1.1153,0.9284,1.0033,0.9477,0.9219,0.8784,0.8381,0.8703,0.9316,0.9074,0.8889,0.7704,0.8155,0.9171,0.8792,0.8139,0.7325,0.9267,0.8502,0.8389,0.6987,0.6777,0.6253,0.6036,0.5883,0.5343,0.4771,0.4819,0.4706,0.6673,0.8776,0.7623,0.6834,0.6012,0.5375,0.4996,0.4585,0.3957,0.4255,0.4900,0.4964,0.6310,0.6850,0.7358,0.8574,0.9026,0.7704,0.8921,0.9936,1.1016,1.0960,0.9904,0.9010,0.7897,0.6536,0.6060,0.5166,0.5955,0.6342,0.6495,0.7672,0.6818,0.5673,0.5198,0.4593,0.5955,0.6342,0.5859,0.5359,0.5391,0.4948,0.4295,0.3691,0.4634,0.4400,0.4126,0.3860,0.3610,0.3248,0.2909,0.3441,0.4094,0.4392,0.4062,0.3634,0.3046,0.2684
